	Activity ID	Activity Name	T+1 Start (BL1)	T+1 Finish (BL1)	T-0 Start (BL0)	T-0 Finish (BL0)	rsrc_id	rsrc_name	no_change_start	no_change_finish	moved_out_start	moved_out_finish	T-0 Start (BL0)	T-0 Finish (BL0)
527	 VCB-CSPP-1070b	Critical Digital Asset and Communication Protection - Rev00 - Draft	2016-11-08	2016-11-30	2016-11-08	2016-12-05	PSE11	Jacome-PSE	True	False	False	True	True	False
528	 VCB-CSPP-1080b	IDENTIFICATION AND AUTHENTICATION - Rev00 - Draft	2016-10-24	2016-11-22	2016-10-31	2016-11-01	PSE11	Jacome-PSE	False	True	False	False	False	True
529	 VCB-CSPP-1080c01	IDENTIFICATION AND AUTHENTICATION - Rev00 - Review	2016-11-23	2016-12-27	2016-11-02	2016-12-19	PSE11	Jacome-PSE	True	False	False	False	True	False
530	 VCB-CSPP-1080CX	IDENTIFICATION AND AUTHENTICATION - Rev00 - C-QR	2016-11-23	2016-12-14	2016-12-20	2017-01-06	PSE2	Jim Bringley-SupvPSE	False	False	True	False	False	False
531	 VCB-CSPP-1080CY	IDENTIFICATION AND AUTHENTICATION - Rev00 - C-5059	2016-11-23	2016-12-14	2016-12-01	2016-12-20	PSE2	Jim Bringley-SupvPSE	False	False	True	False	False	False
532	 VCB-CSPP-1090CX	System Hardening Procedure - Rev00 - C-QR	2016-11-01	2016-11-18	2016-11-28	2016-11-29	PSE2	Jim Bringley-SupvPSE	True	True	False	False	True	True
533	 VCB-CSPP-1090CY	System Hardening Procedure - Rev00 - C-5059	2016-10-28	2016-11-16	2016-10-28	2016-11-02	PSEREV	PSE Review	False	True	False	False	False	True
534	 VCB-CSPP-1090CZ	System Hardening Procedure - Rev00 - C-Res2	2016-11-21	2016-12-01	2016-11-29	2016-12-01	PSE11	Jacome-PSE	True	False	False	False	True	False
535	 VCB-EE-09a	NFPA 804 Circuit Selection, Circuit Analysis, and Circuit Routing - Rev00 - Preparation	2016-11-01	2016-11-07	2016-12-01	2016-12-07	PSE34	FP-PSE	False	False	True	True	False	False
536	 VCB-EE-09b	NFPA 804 Circuit Selection, Circuit Analysis, and Circuit Routing - Rev00 - Draft	2016-11-08	2016-11-30	2016-12-08	2016-12-30	PSE34	FP-PSE	False	False	True	True	False	False
537	 VCB-EE-10a	NFPA 804 Multiple Spurious Operations - Rev00 - Preparation	2016-11-01	2016-11-07	2016-12-01	2016-12-07	PSE34	FP-PSE	False	False	True	True	False	False
538	 VCB-EE-10b	NFPA 804 Multiple Spurious Operations - Rev00 - Draft	2016-11-08	2016-11-30	2016-12-08	2016-12-30	PSE34	FP-PSE	False	False	True	True	False	False
539	 VCB-EMP-CBL-3100c01	EGS CONNECTOR MAINTENANCE - Rev00 - Review	2016-11-28	2016-12-28	2016-11-28	2016-12-28	MEP	Elec proc	True	False	False	False	True	False
540	 VCB-EMP-EDS-2100c01	Monthly / Quarterly / Yearly Battery Inspection - Rev00 - Review	2016-10-24	2016-11-21	2016-10-24	2016-11-16	MEP	Elec proc	False	True	False	False	False	True
541	 VCB-EMP-EDS-2100CW	Monthly / Quarterly / Yearly Battery Inspection - Rev00 - C-Res1	2016-11-22	2016-12-02	2016-11-28	2016-12-06	MEP	Elec proc	True	False	False	False	True	False
542	 VCB-EMP-EDS-3104c01	NON-1E SPARE BATTERY CELL INSTALLATION & REMOVAL - Rev00 - Review	2016-11-28	2016-12-28	2016-11-28	2016-12-28	MEP	Elec proc	True	False	False	False	True	False
543	 VCB-EMP-IDS-3103CZ	REMOVAL OF 1E BATTERY CELLS FROM SERVICE - Rev00 - C-Res2	2016-10-31	2016-11-11	2016-10-31	2016-11-11	MEP	Elec proc	False	True	False	False	False	True
544	 VCB-EMP-IDS-3103d	REMOVAL OF 1E BATTERY CELLS FROM SERVICE - Rev00 - Approval	2016-11-14	2016-11-16	2016-11-14	2016-11-29	MEP	Elec proc	True	True	False	False	True	True
545	 VCB-EMP-MTR-2101CZ	SMALL AC MOTOR MAINTENANCE (<200HP) - Rev00 - C-Res2	2016-11-07	2016-11-15	2016-11-07	2016-11-16	MEP	Elec proc	True	True	False	False	True	True
546	 VCB-EMP-MTR-2101d	SMALL AC MOTOR MAINTENANCE (<200HP) - Rev00 - Approval	2016-11-16	2016-11-18	2016-11-16	2016-11-29	MEP	Elec proc	True	True	False	False	True	True
547	 VCB-EMP-MTR-2102CZ	LARGE AC MOTOR MAINTENANCE (6.9kV and 480v >200hp) - Rev00 - C-Res2	2016-11-07	2016-11-15	2016-11-07	2016-11-16	MEP	Elec proc	True	True	False	False	True	True
548	 VCB-EMP-MTR-2102d	LARGE AC MOTOR MAINTENANCE (6.9kV and 480v >200hp) - Rev00 - Approval	2016-11-16	2016-11-18	2016-11-16	2016-11-29	MEP	Elec proc	True	True	False	False	True	True
549	 VCB-EMP-RLY-4301b	86B-ES1 - LOCKOUT RELAY FUNCTIONAL TESTING - Rev00 - Draft	2016-04-08	2016-11-30	2016-04-08	2016-11-29	MEC	Elec craft	False	True	False	False	False	True
550	 VCB-EMP-RLY-4302b	86B-ES2 - LOCKOUT RELAY FUNCTIONAL TESTING - Rev00 - Draft	2016-04-15	2016-11-30	2016-04-15	2016-11-29	MEC	Elec craft	False	True	False	False	False	True
551	 VCB-EMP-RLY-4303b	86B-ES3 - LOCKOUT RELAY FUNCTIONAL TESTING - Rev00 - Draft	2016-04-15	2016-11-30	2016-04-15	2016-11-29	MEC	Elec craft	False	True	False	False	False	True
552	 VCB-EMP-RLY-4304b	86B-ES4 - LOCKOUT RELAY FUNCTIONAL TESTING - Rev00 - Draft	2016-03-18	2016-11-30	2016-03-18	2016-11-29	MEC	Elec craft	False	True	False	False	False	True
553	 VCB-EMP-RLY-4308c01	86ET1 - LOCKOUT RELAY FUNCTIONAL TESTING - Rev00 - Review	2016-10-25	2016-11-22	2016-10-25	2016-11-28	MEP	Elec proc	False	True	False	False	False	True
554	 VCB-EMP-RLY-4308cW	86ET1 - LOCKOUT RELAY FUNCTIONAL TESTING - Rev00 - C-Res1	2016-11-23	2016-12-05	2016-11-28	2016-12-06	MEP	Elec proc	True	False	False	False	True	False
555	 VCB-EMP-SWG-3101c01	MAINTENANCE OF MEDIUM VOLTAGE GROUNDS - Rev00 - Review	2016-11-18	2016-12-20	2016-11-18	2016-12-20	MEP	Elec proc	True	False	False	False	True	False
556	 VCB-EMP-SWG-3102c01	6.9 KV GROUND & TEST DEVICE INSTALLATION / REMOVAL - Rev00 - Review	2016-11-29	2016-12-20	2016-11-29	2016-12-20	MEP	Elec proc	True	False	False	False	True	False
557	 VCB-EMP-XFM-4203b	UAT 2C TRANSFORMER SERVICE TEST - Rev00 - Draft	2016-10-03	2016-11-29	2016-10-03	2016-11-29	MEC	Elec craft	False	True	False	False	False	True
558	 VCB-EPMP-0109a	ERO EQUIPMENT TRACKING AND REPORTING - Rev00 - Preparation	2016-11-14	2016-11-28	2017-01-12	2017-01-24	EP2	EP	False	False	True	True	False	False
559	 VCB-EPMP-0109b	ERO EQUIPMENT TRACKING AND REPORTING - Rev00 - Draft	2016-11-29	2017-01-12	2017-01-25	2017-03-07	EP2	EP	False	False	True	False	False	False
560	 VCB-EPP-0027a	Hostile Action- Units 2 & 3 (See VC2-AOP-901) - Rev00 - Preparation	2016-09-29	2016-11-16	2016-09-29	2016-11-22	EP2	EP	False	True	False	False	False	True
561	 VCB-EPP-0027b	Hostile Action- Units 2 & 3 (See VC2-AOP-901) - Rev00 - Draft	2016-11-17	2016-12-02	2016-11-22	2017-01-17	EP2	EP	True	False	False	False	True	False
562	 VCB-ES-0114a	DESIGN ENGINEERING SOFTWARE CONTROLS - Rev00 - Preparation	2016-11-01	2016-11-07	2016-11-07	2016-11-11	DE14	Purdy-DE	True	True	False	False	True	True
563	 VCB-ES-0114b	DESIGN ENGINEERING SOFTWARE CONTROLS - Rev00 - Draft	2016-11-08	2016-12-09	2016-11-14	2016-12-15	DE14	Purdy-DE	True	False	False	False	True	False
564	 VCB-ES-0319a	Procurement Equivalency Evaluation Process - Rev00 - Preparation	2016-11-01	2016-11-07	2016-11-01	2016-11-07	DE02	Howell-DE	True	True	False	False	True	True
565	 VCB-ES-0319b	Procurement Equivalency Evaluation Process - Rev00 - Draft	2016-11-08	2016-11-30	2016-11-08	2016-11-30	DE02	Howell-DE	True	True	False	False	True	True
566	 VCB-ES-0401b	Thermal Fatigue Monitoring Program - Rev00 - Draft	2016-11-01	2016-11-21	2016-11-01	2016-11-21	PSE19	McCorvey-PSE	True	True	False	False	True	True
567	 VCB-ES-0401c01	Thermal Fatigue Monitoring Program - Rev00 - Review	2016-11-22	2016-12-21	2016-11-22	2016-12-21	PSE19	McCorvey-PSE	True	False	False	False	True	False
568	 VCB-ES-0403c	TEMPORARY BYPASS JUMPER AND LIFTED LEAD REVIEW - Rev00 - Review	2016-11-01	2016-12-01	2017-02-13	2017-03-13	PSE04	Schmick-PSE	False	False	True	False	False	False
569	 VCB-ES-0403CX	TEMPORARY BYPASS JUMPER AND LIFTED LEAD REVIEW - Rev00 - C-QR	2016-11-01	2016-11-18	2017-02-13	2017-03-02	PSE08	Earnest-PSE	False	False	True	True	False	False
570	 VCB-ES-0403CY	TEMPORARY BYPASS JUMPER AND LIFTED LEAD REVIEW - Rev00 - C-5059	2016-11-01	2016-11-18	2017-02-13	2017-03-02	PSE08	Earnest-PSE	False	False	True	True	False	False
571	 VCB-ES-0403CZ	TEMPORARY BYPASS JUMPER AND LIFTED LEAD REVIEW - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-03-03	2017-03-13	PSE04	Schmick-PSE	False	False	True	False	False	False
572	 VCB-ES-0410d	Administrative Document Only Change Control - Rev01 - Approval	2016-10-28	2016-11-16	2016-10-28	2016-11-01	DE55	Ly-Cont-DE	False	True	False	False	False	True
573	 VCB-ES-0411CZ	Equipment Classifications - Rev02 - C-Res2	2016-10-27	2016-11-04	2016-10-27	2016-11-04	DE13	Lwin-DE	False	True	False	False	False	True
574	 VCB-ES-0411d	Equipment Classifications - Rev02 - Approval	2016-11-07	2016-11-18	2016-11-21	2016-11-22	DM15	DM Eng-DE (Taylor)	True	True	False	False	True	True
575	 VCB-ES-0419d	Design Control EQUIVALENT CHANGES - Rev01 - Approval	2016-10-28	2016-11-10	2016-10-28	2016-11-04	DE55	Ly-Cont-DE	False	True	False	False	False	True
576	 VCB-ES-0422CX	Erosion Control - Rev00 - C-QR	2016-11-01	2016-11-18	2016-11-04	2016-11-18	PSE21	Troficanto-PSE	True	True	False	False	True	True
577	 VCB-ES-0422CY	Erosion Control - Rev00 - C-5059	2016-11-01	2016-11-18	2016-11-04	2016-11-22	PSE20	Post-PSE	True	True	False	False	True	True
578	 VCB-ES-0422CZ	Erosion Control - Rev00 - C-Res2	2016-11-21	2016-12-01	2016-11-23	2016-12-06	PSE17	Metzger-PSE	True	False	False	False	True	False
579	 VCB-ES-0438b	CONTAINMENT INSERVICE INSPECTION PROGRAM - Rev00 - Draft	2016-09-26	2016-11-18	2016-09-26	2016-11-18	PSE21	Troficanto-PSE	False	True	False	False	False	True
580	 VCB-ES-0438c01	CONTAINMENT INSERVICE INSPECTION PROGRAM - Rev00 - Review	2016-11-21	2016-12-21	2016-11-21	2016-12-20	PSE21	Troficanto-PSE	True	False	False	False	True	False
581	 VCB-ES-0438CX	CONTAINMENT INSERVICE INSPECTION PROGRAM - Rev00 - C-QR	2016-11-21	2016-12-12	2016-11-30	2016-12-19	PSE02	Shank-PSE	True	False	False	False	True	False
582	 VCB-ES-0438CY	CONTAINMENT INSERVICE INSPECTION PROGRAM - Rev00 - C-5059	2016-11-21	2016-12-12	2016-11-21	2016-12-12	PSE21	Troficanto-PSE	True	False	False	False	True	False
583	 VCB-ES-0439b	INSERVICE EXAMINATION PROGRAM CONTROLS - Rev00 - Draft	2016-09-26	2016-11-18	2016-09-26	2016-11-18	PSE21	Troficanto-PSE	False	True	False	False	False	True
584	 VCB-ES-0439c01	INSERVICE EXAMINATION PROGRAM CONTROLS - Rev00 - Review	2016-11-21	2016-12-21	2016-11-21	2016-12-21	PSE21	Troficanto-PSE	True	False	False	False	True	False
585	 VCB-ES-0439cx	INSERVICE EXAMINATION PROGRAM CONTROLS - Rev00 - C-QR	2016-11-21	2016-12-12	2016-11-30	2016-12-19	PSE02	Shank-PSE	True	False	False	False	True	False
586	 VCB-ES-0439cy	INSERVICE EXAMINATION PROGRAM CONTROLS - Rev00 - C-5059	2016-11-21	2016-12-12	2016-11-21	2016-12-12	PSE21	Troficanto-PSE	True	False	False	False	True	False
587	 VCB-ES-0503a	SPV Identification and Mitigation Strategy Development - Preparation	2016-11-03	2016-11-09	2016-11-04	2016-11-10	PSE33	Yang-PSE	True	True	False	False	True	True
588	 VCB-ES-0503b	SPV Identification and Mitigation Strategy Development - Draft	2016-11-10	2016-12-02	2016-11-11	2016-12-05	PSE33	Yang-PSE	True	False	False	False	True	False
589	 VCB-ES-0510a	SIZING OF THERMAL OVERLOADS - Rev00 - Preparation	2016-11-14	2016-11-18	2016-11-14	2016-11-18	DE59	Camp-DE	True	True	False	False	True	True
590	 VCB-ES-0510b	SIZING OF THERMAL OVERLOADS - Rev00 - Draft	2016-11-21	2016-12-13	2016-11-21	2016-12-13	DE59	Camp-DE	True	False	False	False	True	False
591	 VCB-ES-0512CX	Environmental Qualification Temperature Monitoring - Rev00 - C-QR	2016-10-14	2016-10-18	2016-11-11	2016-11-18	PSE3	Mike Fanguy-SupvPSE	False	False	False	False	True	True
592	 VCB-ES-0512CY	Environmental Qualification Temperature Monitoring - Rev00 - C-5059	2016-10-14	2016-10-18	2016-11-11	2016-12-05	PSE22	Garrett-PSE	False	False	False	False	True	False
593	 VCB-ES-0512CZ	Environmental Qualification Temperature Monitoring - Rev00 - C-Res2	2016-10-19	2016-11-07	2016-12-06	2016-12-14	PSE22	Garrett-PSE	False	False	False	True	False	False
594	 VCB-ES-0512d	Environmental Qualification Temperature Monitoring - Rev00 - Approval	2016-11-08	2016-11-21	2016-12-15	2016-12-30	DM16	DM Eng-PSE (Sterdis)	False	False	True	True	False	False
595	 VCB-ES-0512e	Environmental Qualification Temperature Monitoring - Rev00 - Validate	2016-11-22	2016-11-30	2017-01-03	2017-01-09	PSE22	Garrett-PSE	False	False	True	True	False	False
596	 VCB-ES-0513a	MOV PROGRAM IMPLEMENTATION  - Rev00 - Preparation	2016-11-07	2016-11-11	2016-11-07	2016-11-15	PSE06	Terry-PSE	True	True	False	False	True	True
597	 VCB-ES-0513b	MOV PROGRAM IMPLEMENTATION  - Rev00 - Draft	2016-11-14	2016-12-06	2016-11-15	2016-12-07	PSE06	Terry-PSE	True	False	False	False	True	False
598	 VCB-ES-0516d	CONDUCT OF OPERATIONS OF PSE DIGITAL GROUP - Rev00 - Approval	2016-11-01	2016-11-14	2017-01-16	2017-01-27	DM16	DM Eng-PSE (Sterdis)	False	False	True	True	False	False
599	 VCB-ES-0521CZ	FLOW-ACCELERATED CORROSION PROGRAM Analysis and Evaluation - Rev00 - C-Res2	2016-11-16	2016-11-17	2016-11-16	2016-11-16	PSE17	Metzger-PSE	True	True	False	False	True	True
600	 VCB-ES-0523d	FUNCTIONAL IMPORTANCE DETERMINATION (FID) PROCESS - Rev00 - Approval	2016-05-16	2016-11-02	2016-05-16	2016-12-02	DM16	DM Eng-PSE (Sterdis)	False	False	False	True	False	False
601	 VCB-ES-0524d	PREVENTIVE MAINTENANCE (PM) STRATEGY DEVELOPMENT - Rev00 - Approval	2016-06-09	2016-11-07	2016-06-09	2016-12-07	DM16	DM Eng-PSE (Sterdis)	False	False	False	True	False	False
602	 VCB-ES-0527d	CONTROL AND MAINTENANCE OF THE PLANT LUBRICATION MANUAL DATABASE - Rev00 - Approval	2016-11-01	2016-11-14	2017-01-03	2017-01-16	DM16	DM Eng-PSE (Sterdis)	False	False	True	True	False	False
603	 VCB-ES-0528d	Environmental Qualification Program - Rev00 - Approval	2016-05-16	2016-11-02	2016-05-16	2016-12-02	DM16	DM Eng-PSE (Sterdis)	False	False	False	True	False	False
604	 VCB-ES-0560.401a	THERMAL/INFRARED DIAGNOSTICS AND ANALYSIS- Rev00 - Preparation	2017-01-03	2017-01-09	2016-11-14	2016-11-18	PSE05	Simmons	False	False	False	False	True	True
605	 VCB-ES-0560.401b	THERMAL/INFRARED DIAGNOSTICS AND ANALYSIS - Rev00 - Draft	2017-01-10	2017-01-30	2016-11-18	2017-01-03	PSE05	Simmons	False	False	False	False	True	False
606	 VCB-ES-0580d	HEAT EXCHANGER PERFORMANCE - Rev00 - Approval	2016-10-05	2016-11-03	2016-10-05	2016-12-05	DM16	DM Eng-PSE (Sterdis)	False	False	False	True	False	False
607	 VCB-ES-1003c01	MOV Regulatory Scoping and Grouping Process - Rev00 - Review	2016-10-28	2016-11-29	2016-10-28	2016-11-29	PSE06	Terry-PSE	False	True	False	False	False	True
608	 VCB-ES-1003CX	MOV Regulatory Scoping and Grouping Process - Rev00 - C-QR	2016-11-01	2016-11-18	2016-12-01	2016-12-20	PSE27	Dao-PSE	False	False	True	True	False	False
609	 VCB-ES-1003CY	MOV Regulatory Scoping and Grouping Process - Rev00 - C-5059	2016-11-01	2016-11-18	2016-11-23	2016-12-09	PSE16	Felch-PSE	True	False	False	True	True	False
610	 VCB-ES-1003CZ	MOV Regulatory Scoping and Grouping Process - Rev00 - C-Res2	2016-11-21	2016-12-01	2016-12-21	2017-01-03	PSE06	Terry-PSE	False	False	True	False	False	False
611	 VCB-ES-1005c01	AOV Program Scoping and Categorization - Rev00 - Review	2016-10-24	2016-11-14	2016-10-24	2016-11-10	PSE16	Felch-PSE	False	True	False	False	False	True
612	 VCB-ES-1005CX	AOV Program Scoping and Categorization - Rev00 - C-QR	2016-11-01	2016-11-18	2016-12-01	2016-12-20	PSE27	Dao-PSE	False	False	True	True	False	False
613	 VCB-ES-1005CY	AOV Program Scoping and Categorization - Rev00 - C-5059	2016-11-01	2016-11-18	2016-11-21	2016-11-21	PSE06	Terry-PSE	True	True	False	False	True	True
614	 VCB-ES-1005CZ	AOV Program Scoping and Categorization - Rev00 - C-Res2	2016-11-21	2016-12-01	2016-12-21	2017-01-03	PSE16	Felch-PSE	False	False	True	False	False	False
615	 VCB-ES-1011c01	Seismic Equipment Qualification Engineering Program Control Procedure - Rev00 - Review	2016-06-17	2016-11-02	2017-08-01	2017-08-29	PSETBD	ENG (TBD) PSE	False	False	False	True	False	False
616	 VCB-ES-1011CX	Seismic Equipment Qualification Engineering Program Control Procedure - Rev00 - C-QR	2016-11-01	2016-11-18	2017-08-01	2017-08-18	PSEREV	PSE Review	False	False	True	True	False	False
617	 VCB-ES-1011CY	Seismic Equipment Qualification Engineering Program Control Procedure - Rev00 - C-5059	2016-11-01	2016-11-18	2017-08-01	2017-08-18	PSEREV	PSE Review	False	False	True	True	False	False
618	 VCB-ES-1011CZ	Seismic Equipment Qualification Engineering Program Control Procedure - Rev00 - C-Res2	2016-11-21	2016-12-01	2017-08-21	2017-08-29	PSETBD	ENG (TBD) PSE	False	False	True	False	False	False
619	 VCB-ES-1014CZ	Pump Program Implementation - Rev00 - C-Res2	2016-10-21	2016-11-01	2016-10-21	2016-11-01	PSE28	Greene-PSE	False	True	False	False	False	True
620	 VCB-ES-1014d	Pump Program Implementation - Rev00 - Approval	2016-11-02	2016-11-15	2016-12-01	2016-12-14	DM16	DM Eng-PSE (Sterdis)	False	False	True	True	False	False
621	 VCB-ES-1020CX	Statement of Responsibilities, Plant Support Engineering - Rev00 - C-QR	2016-11-01	2016-11-01	2016-11-01	2016-11-01	PSEREV	PSE Review	True	True	False	False	True	True
622	 VCB-ES-1020CY	Statement of Responsibilities, Plant Support Engineering - Rev00 - C-5059	2016-11-01	2016-11-01	2016-11-01	2016-11-01	PSEREV	PSE Review	True	True	False	False	True	True
623	 VCB-ES-1020d	Statement of Responsibilities, Plant Support Engineering - Rev00 - Approval	2016-11-02	2016-11-03	2016-11-02	2016-11-03	DM16	DM Eng-PSE (Sterdis)	True	True	False	False	True	True
624	 VCB-ES-1020e	Statement of Responsibilities, Plant Support Engineering - Rev00 - Validate	2016-11-04	2016-11-10	2016-11-01	2016-11-04	PSE29	McLellan-PSE	True	True	False	False	True	True
625	 VCB-ES-AG-0002a	Engineering Change Walk downs - Preparation	2016-11-08	2016-11-14	2016-11-08	2016-11-14	DE55	Ly-Cont-DE	True	True	False	False	True	True
626	 VCB-ES-AG-0002b	Engineering Change Walk downs - Draft	2016-11-15	2016-12-14	2016-11-15	2016-12-14	DE55	Ly-Cont-DE	True	False	False	False	True	False
627	 VCB-ES-AG-0003a	OPERATING EXPERIENCE REVIEWS AND EVALUATIONS - Rev00 - Preparation	2016-11-01	2016-11-08	2016-12-05	2016-12-09	PSE05	Simmons	False	False	True	True	False	False
628	 VCB-ES-AG-0003b	OPERATING EXPERIENCE REVIEWS AND EVALUATIONS - Rev00 - Draft	2016-11-09	2016-12-01	2016-12-12	2017-01-04	PSE05	Simmons	False	False	True	False	False	False
629	 VCB-ES-xxxx3d	Update DE tasks for Fuel Load Milestone - November meeting - Rev00 - Approval	2016-10-24	2016-11-04	2016-10-24	2016-11-04	DE55	Ly-Cont-DE	False	True	False	False	False	True
630	 VCB-ES-xxxx3e	Update DE tasks for Fuel Load Milestone - December meeting - Rev00 - Validate	2016-11-07	2016-11-11	2016-11-11	2016-11-17	DE55	Ly-Cont-DE	True	True	False	False	True	True
631	 VCB-FP-05a	Fire Protection Modeling Database (FMDB) - Rev00 - Preparation	2016-11-01	2016-11-07	2016-12-01	2016-12-07	PSE34	FP-PSE	False	False	True	True	False	False
632	 VCB-FP-05b	Fire Protection Modeling Database (FMDB) - Rev00 - Draft	2016-11-08	2016-11-30	2016-12-08	2016-12-30	PSE34	FP-PSE	False	False	True	True	False	False
633	 VCB-GMP-3008c01	CRANE OPERATIONS & RIGGING - Rev00 - Review	2016-10-25	2016-11-22	2016-10-25	2016-11-22	MMP	Mech proc	False	True	False	False	False	True
634	 VCB-GMP-3008CW	CRANE OPERATIONS & RIGGING - Rev00 - C-Res1	2016-11-23	2016-12-05	2016-11-28	2016-12-06	MMP	Mech proc	True	False	False	False	True	False
635	 VCB-GTP-0215b	TROUBLESHOOTING PLAN DEVELOPMENT - Rev00 - Draft	2016-09-09	2016-11-10	2016-09-09	2016-11-10	MIP	IC proc	False	True	False	False	False	True
636	 VCB-GTP-0215c01	TROUBLESHOOTING PLAN DEVELOPMENT - Rev00 - Review	2016-11-11	2016-12-13	2016-11-11	2016-12-13	MIP	IC proc	True	False	False	False	True	False
637	 VCB-GTP-304a	INSERVICE INSPECTION SYSTEM PRESSURE TESTING FIRST TEN YEAR INTERVAL - Rev00 - Preparation	2016-11-01	2016-11-07	2016-11-30	2016-12-06	PSE21	Troficanto-PSE	True	False	False	True	True	False
